194,56717003
192,38965455
189,00725426
185,96878457
192,22604190
189,79288158
186,20752690
188,70387342
182,17217387
183,63824366
187,90078620
195,91575918
189,84060429
186,55799516
188,41980210
186,27404661
187,38244950
189,65802183
184,90762788
194,00490195
185,96510383
185,24815238
184,34984587
181,05874161
187,92500464
196,79839875
191,81876702
184,48041763
184,33229746
186,33094743
189,06881734
178,43007308
184,46126886
192,04709766
189,68094329
187,65292441
186,20026081
190,15062066
189,84908046
186,70120824
187,90203630
192,30510415
190,50508090
187,10874680
185,90941262
179,86077640
189,94014883
190,74368037
192,14234406
192,71011492
192,37528873
192,30942975
176,79258244
193,02369230
196,79826251
187,44733960
193,67204466
190,64460810
193,25528417
187,62407256
197,22377410
196,07236691
190,91247502
187,62815358
186,87606929
191,07171258
192,68643590
182,64392872
188,53129829
189,98865937
184,04581187
195,07318948
189,69922633
192,29538130
190,39012258
194,29642724
184,23231550
188,60643516
177,56803732
193,32244479
192,62577834
192,62857345
190,82131920
177,41566416
195,31863155
191,64665972
190,85568025
187,05842886
188,50927009
193,86259189
194,60159525
189,43998340
196,80460299
188,69734302
186,93713761
191,22239284
186,37756471
183,80390833
187,22678746
188,19847718
190,44500583
199,11672213
194,72530240
189,31483381
188,85920074
193,36156194
190,22591972
194,40729449
186,38801296
187,89139341
185,49763910
188,91668041
175,16732095
189,59704749
186,90601079
183,68468011
193,25105263
188,08171383
174,09514836
192,09059974
195,87765851
188,94661260
193,52767606
194,83154414
195,29118031
186,00145566
183,08103258
191,16544135
190,30354745
192,65230018
188,84366091
189,20367208
194,78105261
184,87162055
191,18074735
188,07330353
190,90162608
193,16516263
186,18478895
190,84359242
187,51452752
188,10906715
193,05739817
188,17761306
189,67122388
187,21125960
194,09902061
193,89572298
180,18363224
188,35779229
182,57136467
180,33147740
195,75672988
186,25695448
183,61197022
184,46650044
188,87403232
191,65329207
189,89267605
180,42072982
184,42144159
183,06329451
188,71904696
193,82415233
191,34991485
190,03181584
187,90198929
191,57729910
189,19973340
186,68096469
197,52260406
190,68850363
194,06527156
194,33723406
194,21479392
187,29943199
188,98010922
187,88803803
187,33489322
189,32083985
192,30924426
183,67376560
194,08932405
187,44130283
192,98471523
192,49540013
189,99015925
186,76236924
189,52347768
185,35848798
183,92734800
187,76749400
188,45089786
188,60946121
189,66409677
191,18055115
191,19062688
193,17839672
190,32448643
189,57619800
191,73515977
192,18287284
188,75962167
192,59067501
189,07027549
193,26603095
188,59449366
177,34363674
191,29701140
191,37897229
197,32201837
185,38660574
180,15384089
184,95530641
196,50355922
183,28357385
194,83043667
185,77204538
187,28044247
189,78390932
188,40324873
196,90170391
192,49448325
195,87944690
194,95115160
183,95390162
190,62227744
192,13876647
191,80804745
186,09126577
195,92995729
186,24091252
193,00500485
188,04539578
189,96861296
187,32615162
189,29109959
196,86856342
189,31350289
193,03072520
195,06219798
187,88559828
181,72321613
188,07524328
189,36475060
195,54193489
192,52812809
196,41706712
193,69252614
184,66902326
183,28212135
187,06669071
189,43501891
185,90903934
189,14417547
184,28832835
188,32522594
183,79308514
178,83496551
181,82509591
184,75021753
187,80114782
181,37830317
184,41179511
184,94372263
191,66871965
195,66667954
196,63736584
189,09514192
192,28196060
178,99686639
185,85879861
179,49930241
191,13270711
191,85691731
186,79809793
196,87837968
190,44858173
187,68260095
191,22607862
190,10163254
193,65483797
189,82311067
188,86629837
196,28191805
192,75639597
193,04968265
183,72614656
193,02416720
182,19233560
189,80519943
193,12176879
192,39239137
190,74383918
195,34216851
179,84835058
190,19906628
189,20210032
188,17078813
193,94227376
190,86366212
197,02805741
198,41354362
196,55224449
189,83266410
195,36253232
185,22247964
190,07202590
188,23069307
195,16704324
189,55506199
187,80433955
196,04800501
192,97226937
193,47435759
189,35088199
191,34295599
194,77703913
187,32398774
196,57153520
190,20892492
183,42959992
190,86969228
190,46083448
192,30862935
186,04662633
187,62638517
188,27465580
184,41363082
195,79183004
187,49391892
193,52066582
191,82565435
186,85520054
186,56404309
184,47952386
190,79542804
184,70506787
195,07827142
189,31385420
198,61119605
193,79384030
192,17290912
191,00437017
194,27555933
192,75077769
181,40579393
199,38672193
190,69691401
192,14313877
191,39510770
183,09579923
182,02085653
190,14922088
192,55599978
182,41709236
184,86972167
193,24854685
190,48362056
194,22054721
186,38557713
190,44630473
190,49366234
183,50042900
194,46510014
192,22998632
192,43062499
187,49579193
190,96980088
177,68365082
193,63869614
194,36034351
185,08607014
194,12104318
188,40174612
191,29836691
189,40606246
192,18970116
180,05441217
190,19967548
190,41784099
184,86699596
193,94650560
190,83830672
187,78013291
189,96555941
187,04657146
189,02803796
191,29841878
183,84099604
192,14281831
186,36387783
177,28871107
192,38744686
176,93738916
189,44632600
185,54436179
192,42095680
183,00587897
193,74357642
184,65008903
183,52868291
193,85685617
189,43441951
188,98736989
192,67547578
191,85452350
184,01153893
189,85621672
181,37803789
185,38446112
192,45894997
184,94139542
183,55614251
181,83594601
195,21052816
197,01379934
184,23539146
188,44914625
183,85005445
181,12360964
188,61259011
190,37177162
187,10783137
182,06295493
188,73309597
191,15708866
187,56575992
191,58088769
190,21113764
187,79076448
189,37111023
195,08959168
182,04370837
192,30046602
195,95708819
191,28424577
187,31791464
180,65009779
189,50981792
190,53018918
190,50873556
183,30351779
182,77158408
179,39144832
181,77644238
189,98756750
192,50913112
187,28552029
184,70626013
190,04207159
188,28545172
184,86050495
191,50435317
198,45286651
195,39384587
190,27820172
186,11390697
179,91443133
192,38338458
184,18862273
190,07095601
190,78817279
191,15969307
190,23613362
177,09810884
192,91518600
187,74991630
194,61913003
184,73599472
192,95072760
194,28953033
187,50229700
195,79619920
187,21278517
194,16212471
190,69317650
187,85944072
193,82880126
188,23986154
190,47623091
195,96873863
184,23366389
188,02454748
182,91458679
193,24375120
189,59067928
190,34087627
192,35811579
187,21208051
186,32528695
185,84276862
191,99938052
190,39628748
179,57154761
194,51572021
193,98307866
190,00351616
189,42824314
188,50889599
194,27075853
186,65339526
192,19931469
186,50445192
191,06504656
195,20564229
183,15691410
195,52458344
192,90801853
189,12940295
189,19976868
184,82259586
188,76984751
187,68361468
189,24134028
191,56431318
190,80940439
189,00981716
185,14534587
192,02689229
191,80240062
189,07164440
193,29166816
190,14647327
191,00307792
191,55813641
193,88234685
193,84395924
186,73505232
191,60455616
182,63579710
193,24479916
183,32909793
191,59366823
192,01415617
182,82880937
192,21341292
188,04281401
196,84094086
194,99453875
191,16939940
189,06697152
190,90514754
191,34423705
183,21279672
191,12262365
186,25994516
195,09106468
187,39548136
186,25348896
184,40824190
188,40580253
194,49701640
183,86616226
189,02086980
183,11180292
194,79590622
184,88698513
189,26594324
188,23409202
184,34377186
185,55709808
193,28221419
191,70189453
189,11485594
198,09354555
193,57348056
192,65507354
186,02328855
187,64012784
188,25184267
188,30455077
189,30799708
191,45364061
189,76618720
188,69588346
190,30517942
187,10280860
195,99695395
183,29500603
178,09883346
198,12732135
187,02548875
189,40003445
186,71446253
189,66167444
180,84426707
193,17060863
195,78292715
190,49104872
185,03762177
195,27190590
186,72594222
191,80004757
191,88697217
186,21496918
178,96616963
197,92471676
194,33964376
189,96442935
190,27883026
188,55883421
187,69478670
192,11869130
194,37127852
192,79934692
180,36270328
191,78516809
195,55324396
194,82741514
191,52444299
191,25233214
191,92107029
185,82790133
191,93986930
185,85881736
197,92858464
195,13528500
186,26821685
196,08780122
189,69616952
181,57681440
185,04188154
185,70497441
188,64228957
182,47067413
191,62366244
191,80467999
191,38841549
195,65306100
193,06968893
186,96053007
190,91405759
191,35604234
186,98034472
193,51557199
189,31918621
191,45133179
188,72958628
194,15697669
188,76821510
187,25826844
186,10510838
192,92280678
191,15475056
190,39655626
189,05223918
190,42627265
182,67777469
184,65004142
189,12984691
184,22191696
192,70831972
195,48385957
194,84142938
186,60331267
192,65224521
185,98942875
189,11937806
193,38423151
190,92906260
187,01428491
186,23891677
188,48931128
186,47405339
185,27556080
182,75570334
177,95121065
194,20839799
196,06814414
190,23190496
182,42095064
194,58897280
190,82352364
197,25823235
190,74286286
193,19304108
190,60849775
190,63691052
194,95519999
184,41638910
189,84568612
182,16561269
197,83892356
187,12145715
186,87112944
189,45720931
187,14887052
188,84365931
190,65206662
195,43866619
185,42741945
191,63900404
188,53419948
191,26201932
190,69092093
186,04346224
178,37075281
192,51653513
188,98220323
192,50578345
187,98027252
191,35641554
190,85866986
186,93778259
188,26041154
194,51121752
194,51794110
190,51166189
190,27251830
184,27166395
194,54600686
183,39005124
181,96957427
186,01065567
191,96921482
193,16093810
197,27450618
182,13865110
192,11804583
193,77684613
186,46881292
182,13812931
195,37180530
195,35598566
192,11695463
195,24427276
184,93175685
183,38672417
190,20119644
186,12988435
188,41788933
186,34209097
184,12657696
190,24761866
197,20294935
193,76992136
192,59531596
196,86773841
192,59163637
196,66356225
189,52058400
187,87017022
194,27553236
192,84434677
192,43891317
191,25193614
193,49864328
181,36083018
192,14168972
182,07831219
193,09527982
184,22457145
184,91555206
192,37925882
185,32526725
184,20611258
188,20510796
180,21963614
189,61919586
188,88292269
195,60892310
184,37995785
183,06073413
185,83074800
192,48638704
192,66297730
190,28968629
184,46961901
195,00676954
184,84982541
195,44233668
184,43415692
192,92063247
187,78688775
187,94969013
186,00248344
190,56661465
186,20149068
196,14490170
188,07299145
180,96783180
189,30280569
183,33847911
193,41957444
195,04297267
194,94123289
183,50842668
197,56501587
186,97703873
191,81561266
190,22242174
186,53181770
192,61727801
191,02072181
192,00514365
195,36513529
187,43248049
185,60402452
188,83878084
189,45175466
192,38797329
191,89176822
180,07260848
181,37905577
187,45260948
187,70616780
192,23728823
189,39636304
186,40519073
191,66483192
192,34268769
182,92692345
186,59080630
187,89408093
174,39259251
184,66901194
187,57645052
188,30360977
199,38549100
186,88575053
182,01190162
190,10461023
188,79601680
190,59281513
190,60375256
192,43359266
180,27066500
185,35257516
191,80045837
197,78674606
192,48796435
190,05072197
191,52764147
189,19387407
191,34470008
188,13101641
190,85514016
187,36604079
192,33905089
191,97409193
187,61421220
190,56560544
181,15339079
192,46518642
192,05590946
188,99210504
193,95256331
182,10707751
188,20072851
195,46273025
191,48293220
191,10327976
191,59371702
189,98307365
194,17173204
191,30785573
183,65655108
186,97077000
181,41793675
193,32998164
186,75162966
195,07016038
188,83853758
195,26314648
193,88205040
189,33682948
184,63927266
186,45895498
176,42321690
188,75239074
183,75933884
186,44801321
192,25745645
192,24736683
182,55441900
183,07011985
177,83441809
194,01856979
187,29034878
181,41347881
187,24383301
190,19335800
186,67468080
192,12990663
183,47931148
193,26674672
191,41593488
192,11532873
186,90815628
184,89167544
184,25814435
186,79020159
195,76302061
194,01279775
186,01234735
184,66186179
188,21178872
186,24550778
188,55922569
190,23750682
194,04741164
192,61044182
191,36298681
194,84041060
188,90509706
180,31121304
185,46831518
183,58749991
191,34617239
189,74183461
187,34227924
195,32474528
193,41529812
194,90203048
193,57017680
190,40867944
188,53872291
186,51704518
183,56169942
180,79985439
177,65335205
183,03230982
184,24171457
191,96408382
187,60226568
195,89814776
186,54811730
180,67264611
190,35999207
188,70482343
189,88896028
195,13965003
192,16602360
188,60196890
189,14934865
193,67661931
187,96672277
184,50285237
180,68461859
189,07866682
192,35221094
194,85507428
193,89096562
194,61043766
194,64476863
189,76096484
185,31638558
195,18356312
189,15016042
189,56201346
188,85665870
188,92364790
190,74323183
190,87612491
185,90181073
194,74486040
194,29339545
187,95962886
187,69702536
194,15103156
194,05745267
187,75187250
187,60963955
182,30241031
192,46972521
188,96966797
196,91030113
183,76547893
191,06568585
192,42280504
194,29110663
192,82365409
190,82181110
194,16195819
194,36035818
188,71419267
184,44493767
192,52654544
185,90372153
192,13274546
190,38682332
190,04580208
191,46227805
183,32496348
190,75609607
192,52004789
179,68158064
188,58779026
185,96224046
189,70178881
197,60993329
185,90185485
193,07548288
183,89203267
188,04157423
190,34752765
185,21845977
192,21307253
195,49014353
188,35917002
187,22706899
191,91129794
189,60764689
189,70097357
189,26355977
187,81440555
190,96327466
181,02992869
188,79700442
193,43459173
196,18763736
186,01350477
186,77252821
191,22814623
182,90695194
188,47929358
194,83884402
181,69902129
187,48696165
190,47414276
188,32075989
196,08725652
193,49786905
184,87334137
189,25085148
188,31291033
198,63715014
185,79401086
183,31068711
196,18067478
181,37254267
180,82388428
190,19670864
193,43454730
194,34394029
192,03499770
191,83915007
189,19890001
195,08729429
196,23452004
191,51567096
182,51997284
188,96182645
191,63778726
186,73724486
190,34396925
188,00993547
188,39939785
196,07549631
184,25518433
189,04600712
182,20768887
188,40528073
180,52183124
176,03307503
183,49553737
188,66318934
188,07196346
182,89970543
194,74910918
175,36001173
191,47195056
188,54036866
193,55755113
185,64487596
185,26218495
192,23312985
195,67718535
186,08342178
193,27275823
183,00599469
192,84574835
186,25288809
189,31260408
191,42372292
196,54332832
189,75375140
186,87718132
188,90860200
194,31068365
190,88309722
180,24181035
194,94241205
184,38174121
193,48336935
194,10675496
191,21923006
180,15041694
181,39394574
188,23822996
191,08309185
188,89391787
179,05938263
198,88113723
188,09180940
192,44964194
190,35619080
196,18474986
187,99918499
181,70231334
196,04059140
186,33902353
189,77163650
183,18761345
182,31056443
190,77894054
184,47794626
189,44438517
176,13122988
186,18637883
178,98467274
189,29916262
195,22752906
184,87858889
194,78388448
192,60851183
191,66874327
190,93487391
190,62056983
198,55939640
187,77957501
197,70139026
190,46229788
187,08417725
192,57259939
184,98150575
192,85106527
184,72740084
190,64397202
186,81834928
192,52047252
192,16385823
189,95362800
186,11303705
182,68216232
196,34154631
191,16103375
190,63727836
192,12867003
178,79429197
194,80626701
188,13130157
196,97259521
185,07877430
188,08776253
187,41458371
182,68563869
196,65306875
183,58152385
187,79118450
191,32672461
193,29754887
190,83867046
193,34013080
190,33322739
193,23448230
194,44905198
195,33622864
190,80094563
186,08139577
183,35456307
187,33773150
196,66411988
194,49684698
193,28155405
185,96079672
193,54511484
185,36106312
181,89944119
190,33155616
195,90664500
192,84430099
173,53004232
185,62011093
194,51127396
184,73721956
191,69313326
195,78552438
191,47964878
194,93372986
191,90720817
187,52222082
196,07848576
190,68226736
199,58126138
193,80487954
195,13425040
196,81877824
182,26453836
192,29906150
190,86077643
192,62767467
198,02386525
193,46154476
194,45950543
185,01367628
191,07907550
196,77995527
179,40714188
193,50622658
188,08233708
192,37435401
190,45344622
195,63062135
185,17632126
186,79880186
191,90740091
192,67563861
194,70499357
189,45793218
192,45328512
187,98866781
184,10661663
189,83288923
190,34666159
197,76986851
190,30938974
191,00673563
188,85603418
186,83978041
188,62347012
194,46058953
196,53764872
188,41720444
194,88720273
186,41647574
194,59656817
195,53178153
192,56974832
191,04460509
186,40544907
186,56933441
198,59368438
184,49995688
186,44771616
183,58457649
196,27552511
183,80911293
191,83553551
184,90596450
196,73450432
189,92183134
198,65333861
190,32080481
191,09333111
192,18183628
191,38122229
189,66956147
189,95526559
193,07648955
196,36212766
196,70170260
194,99077848
180,61104306
192,74056684
193,94643123
192,04024484
185,90278459
192,61581669
193,24448557
186,60157119
188,24218039
187,07091340
192,06725682
184,42414831
184,20265907
179,28409997
193,47371646
184,33067847
187,60129304
190,42461576
197,19309626
189,36739826
189,62086460
188,85338694
186,11233770
192,70862870
181,36125495
196,57824829
187,03789346
188,39145327
185,62375788
188,33284531
183,81820890
187,97524618
182,88494841
190,93666932
189,95401628
197,05922768
188,54046005
194,33420689
183,93814395
194,90406228
183,83326229
192,94200500
191,94074584
189,98047834
189,00765230
188,58899175
183,22106219
194,68886891
186,94769171
186,12221315
189,07337277
192,81987133
189,06713964
193,29151951
188,46162778
189,45910581
189,15238176
192,90222770
192,14543711
187,93380435
192,13438744
189,76659292
188,80510862
192,43057582
193,93682000
193,64547478
190,77750340
192,78629207
188,54526970
189,25973264
187,38548508
189,60670641
197,18824325
191,32465380
195,21550248
191,24586881
195,88895951
197,01605306
195,66105237
188,62790227
183,15837541
198,30528779
193,41412916
179,00218253
187,04035306
182,83928269
191,87664503
179,87095063
189,10672553
190,29326955
181,85860516
188,57125600
187,17430307
180,86699787
195,00012622
193,38495946
188,70041334
180,09816200
194,49407358
189,00669314
194,31319527
193,03251687
188,57620382
194,70528531
187,79166261
191,41662728
188,89705335
189,15590260
184,96796238
186,58498252
190,91474257
180,28865564
195,42515471
182,52086059
194,19428104
190,90822447
186,95617972
185,71728801
191,07166912
197,55988569
189,98834916
187,46832078
186,52721190
184,61216928
186,09283223
189,49451850
189,24626192
191,55972032
193,61451982
186,19223384
192,06284633
191,70962658
183,12261455
188,44679889
193,40681634
182,39473033
184,68764038
184,59692702
188,55877119
192,64914421
188,44152776
182,64377393
188,39256770
178,87715569
