199,42446848
197,04511190
198,00553416
195,98858065
199,32096585
196,72540309
197,25790412
198,67189248
199,54742543
196,08582876
198,31119434
196,11643198
198,48282548
198,29331037
197,67056488
199,28798393
197,93599083
195,81944982
198,88768791
196,24008883
197,97273571
197,06636870
197,95741862
196,31175145
196,61341658
196,13409158
192,56694238
198,38043497
198,79141976
197,93119203
197,84242013
197,79664323
198,29654046
195,90563806
199,16454970
197,17153284
196,30896413
197,54109859
199,26923522
191,90409140
197,36881394
196,07246192
198,12586742
195,38518289
196,79631652
198,14541877
195,39689323
197,38256119
198,31690595
197,48207708
196,24592790
195,59017608
197,74831159
195,64015361
197,92015836
195,73846189
198,25012866
199,32381167
198,10063504
198,13699687
196,48582074
199,53675250
197,36853848
199,19984929
196,86554146
197,70497704
197,73431620
194,27884191
199,11855030
198,27642253
194,76720668
196,33491869
198,62687218
196,55952388
197,48156144
199,15678765
195,45157236
196,26553419
195,50733495
197,52262159
198,88598746
198,92705958
195,06619725
198,25562490
196,99330842
195,49854793
198,02294332
196,44423937
199,19398553
197,31709603
192,88070854
198,49589120
198,13489775
197,87984917
193,79431066
197,72315892
199,28096901
198,28245849
199,88497851
196,89311808
195,68484040
198,73594401
197,66267509
193,30042139
198,71423727
197,58074003
196,43667112
196,84563225
198,85179116
197,18754203
199,25023208
194,73240748
198,21729851
199,01567966
197,91277401
198,90843782
199,17191539
197,64860829
198,72080180
199,15262887
199,32388221
198,52293266
199,18072019
198,69951395
198,14126057
195,71659539
199,31395361
198,55939132
198,56826666
198,40572515
196,23492895
199,70878719
197,60294113
196,56899911
194,23894779
196,84802894
198,59433422
196,48938443
197,61669495
197,95380168
195,76930868
197,93726642
195,78270704
198,07811962
198,42473982
196,32273329
199,32144391
197,85095098
197,69611379
197,50491340
194,74905062
198,56507361
198,25865293
198,20373917
196,65451711
198,11452280
193,87922278
198,59025150
197,58897889
198,02585485
197,98718244
198,02065760
198,88210634
196,74334592
198,09134786
199,79582270
197,78577740
198,85967897
195,79820677
198,40863862
197,10136552
198,34088485
197,96196977
199,68367124
196,11783314
196,39938277
196,28020054
195,91283313
197,72601537
197,89317531
197,91828229
195,14876869
198,07541407
197,13888844
194,49904283
198,95158380
198,92074823
196,10881966
197,58459496
196,56702586
197,28706304
199,51713817
196,70789908
195,58869591
199,14616941
197,31277063
195,87568401
199,08882697
198,91730816
198,68033108
196,84070277
199,02272710
199,14363510
197,65462650
198,45702616
198,15495881
197,08794573
192,87828986
198,43706791
198,06621356
198,15167602
198,77037147
198,44037414
199,28545479
197,17007493
199,60853920
196,49478276
195,55103700
198,17967662
196,39133458
197,63399615
197,44997766
198,29726936
196,48750042
196,95144498
196,34495525
195,98222394
197,42327730
198,58868837
198,06740584
198,60915056
199,24212003
199,43477085
196,87790566
198,57786014
197,57522771
199,06884538
198,01487186
198,86886343
198,65217344
199,16704836
196,46384623
196,37845827
197,84897944
195,97469678
199,51764147
196,32050650
197,96772609
198,48822619
198,35743561
197,48555759
198,94933694
196,46185514
199,20318330
197,78569592
196,67605779
197,01476790
197,63473532
197,42584081
196,14278517
195,11604152
196,76216323
197,25944657
198,46720839
197,62697676
197,10039048
196,77586914
198,00598690
195,57429219
197,46918664
198,07036542
196,63622169
198,48288959
196,85408233
196,08416930
194,25162106
198,27535054
197,80748180
197,81644634
196,67973622
197,63107572
197,31499208
198,22934203
198,30636875
198,50715411
198,23868643
196,66201472
197,52138709
197,84400034
198,50242091
